line_name,line_url,line_start,line_stop,line_op_time,line_interval,line_price,line_company,line_up_times,line_station_up,line_station_up_len,line_station_down,line_station_down_len
北京平5路公交车路线,http://beijing.gongjiao.com/xianlu_23607,大牌楼,平谷中医院,未知,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元,北京鑫通顺客运服务有限公司,2015-04-05 03:41:50,"['大牌楼', '太和西园', '下纸寨', '平谷汽车站', '老公安局', '平谷中学', '平谷供电局', '国泰百货', '畅观楼', '劳务市场', '小渔阳', '鑫座宾馆', '和平家园', '平谷中医院']",14,"['鑫座宾馆', '小渔阳', '劳务市场', '畅观楼', '国泰百货', '平谷供电局', '平谷中学', '老公安局', '平谷汽车站', '下纸寨', '太和西园', '大牌楼', '和平家园', '平谷中医院']",14
北京开发区5路公交车路线,http://beijing.gongjiao.com/xianlu_23608,经海三路,地盛西路,5:30-23:00,未知,无人售票线路，单一票制1元，不设找赎。持卡乘车普通卡0.40元/次、学生卡0.20元/次,北京博域通客运有限公司,2015-01-29 07:33:14,"['经海三路', '科创街', '科创八街', '科创七街', '科创六街', '经海三路北', '科创四街', '科创五街', '荣京东街东口', '永昌北路', '地铁荣京东街站', '朝林广场', '上海沙龙', '地盛西路']",14,"['鑫座宾馆', '小渔阳', '劳务市场', '畅观楼', '国泰百货', '平谷供电局', '平谷中学', '老公安局', '平谷汽车站', '下纸寨', '太和西园', '大牌楼', '和平家园', '平谷中医院']",14
北京通5路公交车路线,http://beijing.gongjiao.com/xianlu_23609,姚辛庄,地铁九棵树站,5:40-20:10,未知,10公里以内票价2元，每增加5公里以内加价1元,北京恒基客运有限公司,2015-04-05 03:41:51,"['姚辛庄', '里二泗东口', '里二泗中街', '里二泗银行', '里二泗西口', '里二泗幼儿园', '上店西口超市', '上店中街', '贾各庄', '贾各庄西口', '外交部培训中心', '环湖小区南口', '环湖小区北口', '北京万恩公司', '星河物流', '方和正圆工业园', '张家湾镇政府', '张家湾开发区', '北许场村', '北京热交换器厂', '新桥家园', '地铁土桥站', '地铁梨园站', '九棵树', '地铁九棵树站']",25,"['地铁九棵树站', '九棵树', '地铁梨园站', '地铁土桥站', '新桥家园', '北京热交换器厂', '北许场村', '张家湾开发区', '张家湾镇政府', '方和正圆工业园', '星河物流', '北京万恩公司', '环湖小区北口', '环湖小区南口', '外交部培训中心', '贾各庄西口', '贾各庄', '上店中街', '上店西口超市', '里二泗幼儿园', '里二泗西口', '里二泗银行', '里二泗中街', '里二泗东口', '姚辛庄']",25
北京H05路公交车路线,http://beijing.gongjiao.com/xianlu_23610,北房环岛,于家园,6:00-18:50,未知,10公里以内票价2元，每增加5公里以内加价1元,北京八方达客运有限责任公司怀柔分公司,2015-01-29 07:33:14,"['北房环岛', '安各庄', '宰相庄', '宰相庄西', '东博', '红林制药南门', '红牛', '东明化学', '雁栖大街口南', '乐园北一街', '雁栖C区路口', '开发区管委会', '乐园南三街', '乐园南二街', '乐园庄东', '乐园庄', '陈各庄', '中富乐', '大中富乐村口', '迎宾路北口', '于家园']",21,"['地铁九棵树站', '九棵树', '地铁梨园站', '地铁土桥站', '新桥家园', '北京热交换器厂', '北许场村', '张家湾开发区', '张家湾镇政府', '方和正圆工业园', '星河物流', '北京万恩公司', '环湖小区北口', '环湖小区南口', '外交部培训中心', '贾各庄西口', '贾各庄', '上店中街', '上店西口超市', '里二泗幼儿园', '里二泗西口', '里二泗银行', '里二泗中街', '里二泗东口', '姚辛庄']",25
北京空港5路公交车路线,http://beijing.gongjiao.com/xianlu_23611,西绛州营村,3号航站楼,5:00|3,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元,北京空港开远客运有限公司,2015-04-05 03:41:52,"['西绛州营村', '空港C区', '北郎中', '赵全营', '顺义陈各庄', '范各庄', '富密路路口', '牛栏山路口', '牛栏山小区', '西丰乐', '马坡花园', '乡村赛马场', '双兴小区', '顺义区医院', '顺义中医院', '怡馨家园', '梅沟营', '现代花园', '汽车基地总部', '吴家营', '三四营', '头二营', '洼子村', '国门商务区', '六经路口', '3号航站楼']",26,"['3号航站楼', '六经路口', '国门商务区', '洼子村', '头二营', '三四营', '吴家营', '汽车基地总部', '现代花园', '梅沟营', '怡馨家园', '顺义中医院', '顺义区医院', '双兴小区', '乡村赛马场', '马坡花园', '西丰乐', '牛栏山小区', '牛栏山路口', '富密路路口', '范各庄', '顺义陈各庄', '赵全营', '北郎中', '空港C区', '西绛州营村']",26
北京通6路公交车路线,http://beijing.gongjiao.com/xianlu_23612,东方化工厂北门,地铁草房站,6:00-18:00,未知,10公里以内票价2元，每增加5公里以内加价1元,北京恒基客运有限公司,2015-04-05 03:41:52,"['东方化工厂北门', '小圣庙', '造纸七厂', '通州电厂', '花石匠小区东', '花石匠小区西', '砖厂村路口东', '地铁土桥站', '小街之春小区', '临河里东方玫瑰', '玉桥东里', '梨园北街', '玉桥东路', '玉桥小区', '玉桥中路', '玉桥中路北口', '西上园小区', '故城东路北口', '通州东关', '新华大街', '西大街路口东', '西大街路口西', '通州西门路口东', '怡佳家园', '二六三医院路口', '八里桥市场', '北京财贸职业学院', '北京物资学院南站', '通州天赐良园', '北京物资学院', '五里桥路口东', '地铁草房站']",32,"['地铁草房站', '五里桥路口东', '北京物资学院', '通州天赐良园', '北京物资学院南站', '北京财贸职业学院', '八里桥市场', '二六三医院路口', '怡佳家园', '通州西门路口东', '西大街路口西', '西大街路口东', '新华大街', '通州东关', '故城东路北口', '西上园小区', '玉桥中路北口', '玉桥中路', '玉桥小区', '玉桥东路', '梨园北街', '玉桥东里', '临河里东方玫瑰', '小街之春小区', '地铁土桥站', '砖厂村路口东', '花石匠小区西', '花石匠小区东', '通州电厂', '造纸七厂', '小圣庙', '东方化工厂北门']",32
北京M06路[香峪]公交车路线,http://beijing.gongjiao.com/xianlu_23613,香峪部队,地铁苹果园站北门,未知,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元,北京八方达客运有限责任公司河滩分公司,2015-04-05 03:41:52,"['香峪部队', '香峪', '东杨坨', '西杨坨', '杨坨', '军庄中学', '灰峪村', '军庄', '曹家沟', '三家店后街', '三家店中街', '龙泉宾馆', '三家店西口', '城子职高', '城子', '城子大街南口', '新桥大街', '双峪环岛西', '侯庄子', '麻峪北口', '电厂路', '高井路口南', '首钢小区', '金安桥北', '金顶路西口', '金顶街三区', '金顶街四区', '地铁苹果园站北门']",28,"['地铁苹果园站北门', '金顶街四区', '金顶街三区', '金顶路西口', '金安桥北', '首钢小区', '高井路口南', '电厂路', '麻峪北口', '侯庄子', '双峪环岛西', '新桥大街', '城子大街南口', '城子', '城子职高', '三家店西口', '龙泉宾馆', '三家店中街', '三家店后街', '曹家沟', '军庄', '灰峪村', '军庄中学', '杨坨', '西杨坨', '东杨坨', '香峪', '香峪部队']",28
北京延6路公交车路线,http://beijing.gongjiao.com/xianlu_23614,川北小区南门,吴坊营部队,未知,未知,无人售票线路，10公里以内票价1元，每增加10公里以内加价1元,北京八方达客运有限责任公司延庆分公司,2015-01-29 07:33:14,"['川北小区南门', '石河营', '京张路口东', '延庆八中', '延庆八里店', '沈家营镇政府', '沈家营毛衣厂', '连家营', '魏家营', '北老君堂路口', '西小庄科', '上磨', '吴坊营部队']",13,"['吴坊营部队', '上磨', '西小庄科', '北老君堂路口', '魏家营', '连家营', '沈家营毛衣厂', '沈家营镇政府', '延庆八里店', '延庆八中', '京张路口东', '石河营', '川北小区南门']",13
北京Y6路公交车路线,http://beijing.gongjiao.com/xianlu_23615,北科院,八达岭温泉度假村,6:00-18:00,未知,无人售票线路，单一票制2元,北京八方达客运有限责任公司延庆分公司,2015-01-29 07:33:14,"['北科院', '大泥河东口', '大泥河西口', '东桑园', '东桑园路口', '东杏园', '延庆火车站', '司家营', '延庆南菜园', '延庆东关', '妫水北街南', '妫水北街北', '八达岭温泉度假村']",13,"['八达岭温泉度假村', '妫水北街北', '妫水北街南', '延庆东关', '延庆南菜园', '司家营', '延庆火车站', '东杏园', '东桑园路口', '东桑园', '大泥河西口', '大泥河东口', '北科院']",13
北京密6路公交车路线,http://beijing.gongjiao.com/xianlu_23616,清水潭,前栗园,未知,未知,,北京市宝城客运有限责任公司,2015-01-29 07:33:14,"['清水潭', '统军庄小学', '统军庄路口', '统军庄', '十里堡镇王各庄', '程各庄', '庄禾屯村', '庄禾屯村卫生院', '密云十里堡', '明珠花园', '排山', '彩虹桥', '十里堡镇政府', '燕落寨', '双井村', '兴云小区', '密云电视台', '密云县公安局', '密云县法院', '密云奥林匹克公园', '密云县政府', '密云西单百货', '花园小区北门', '东菜园小区', '密云行宫小区', '法制公园', '密云五中', '密云商务局', '檀营', '冶仙塔景区', '北山部队', '前栗园']",32,"['前栗园', '北山部队', '冶仙塔景区', '檀营', '密云商务局', '密云五中', '法制公园', '密云行宫小区', '东菜园小区', '花园小区北门', '密云西单百货', '密云县政府', '密云奥林匹克公园', '密云法院', '密云公安局', '密云电视台', '兴云小区', '双井村', '燕落寨', '十里堡镇政府', '彩虹桥', '排山', '明珠花园', '密云十里堡', '庄禾屯村', '庄禾屯村卫生院', '程各庄', '十里堡镇王各庄', '统军庄', '统军庄路口', '统军庄小学', '清水潭']",32
北京空港6路公交车路线,http://beijing.gongjiao.com/xianlu_23617,李家史山村,3号航站楼,5:00|3,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元,北京空港开远客运有限公司,2015-04-05 03:41:53,"['李家史山村', '寺上', '北石槽镇政府', '北石槽', '南石槽', '良善庄', '范各庄', '下西市', '后营', '何庄营', '西水泉', '高丽营', '闫家营', '前渠村', '万万树小区', '张喜庄路口', '西马各庄', '清岚小镇', '空港医院', '空港B区', '地铁花梨坎站', '空港A区', '天竺花园', '天竺卫生院', 'BGS货运站', '2号航站楼', '3号航站楼']",27,"['3号航站楼', '2号航站楼', 'BGS货运站', '天竺卫生院', '天竺花园', '空港A区', '地铁花梨坎站', '空港B区', '空港医院', '清岚小镇', '西马各庄', '张喜庄路口', '万万树小区', '前渠村', '闫家营', '高丽营', '西水泉', '何庄营', '后营', '下西市', '范各庄', '良善庄', '南石槽', '北石槽', '北石槽镇政府', '寺上', '李家史山村']",27
北京密6支线公交车路线,http://beijing.gongjiao.com/xianlu_23618,前栗园,王各庄村,未知,未知,,北京市宝城客运有限责任公司,2015-01-29 07:33:14,"['前栗园', '北山部队', '冶仙塔景区', '檀营', '密云商务局', '密云五中', '法制公园', '密云行宫小区', '东菜园小区', '花园小区北门', '密云西单百货', '密云县政府', '密云奥林匹克公园', '密云县法院', '密云县公安局', '密云电视台', '兴云小区', '双井村', '燕落寨', '十里堡镇政府', '彩虹桥', '排山', '明珠花园', '密云十里堡', '庄禾屯村', '庄禾屯村卫生院', '程各庄', '十里堡镇王各庄', '王各庄苗圃', '王各庄路口', '王各庄村']",31,"['王各庄村', '王各庄路口', '王各庄苗圃', '十里堡镇王各庄', '程各庄', '庄禾屯村卫生院', '庄禾屯村', '密云十里堡', '明珠花园', '排山', '彩虹桥', '十里堡镇政府', '燕落寨', '双井村', '兴云小区', '密云电视台', '密云县公安局', '密云县法院', '密云奥林匹克公园', '密云县政府', '密云西单百货', '花园小区北门', '东菜园小区', '密云行宫小区', '法制公园', '密云五中', '密云商务局', '檀营', '冶仙塔景区', '北山部队', '前栗园']",31
北京开发区6路公交车路线,http://beijing.gongjiao.com/xianlu_23619,玉璟园,鹿海园三里,5:30-23:00,未知,无人售票线路，单一票制1元，不设找赎。持卡乘车普通卡0.40元/次、学生卡0.20元/次,北京博域通客运有限公司,2015-01-29 07:33:14,"['玉璟园', '瀛祥路', '瀛吉街', '瀛坤路', '瀛海路口东', '姜场村', '南海子公园', '博兴西路北口', '博兴十一路北口', '宝善路口', '博兴八路', '泰河一街西口', '鹿海园三里']",13,"['王各庄村', '王各庄路口', '王各庄苗圃', '十里堡镇王各庄', '程各庄', '庄禾屯村卫生院', '庄禾屯村', '密云十里堡', '明珠花园', '排山', '彩虹桥', '十里堡镇政府', '燕落寨', '双井村', '兴云小区', '密云电视台', '密云县公安局', '密云县法院', '密云奥林匹克公园', '密云县政府', '密云西单百货', '花园小区北门', '东菜园小区', '密云行宫小区', '法制公园', '密云五中', '密云商务局', '檀营', '冶仙塔景区', '北山部队', '前栗园']",31
北京Y7路公交车路线,http://beijing.gongjiao.com/xianlu_23620,延庆火车站北广场,莲花滩,未知,未知,10公里以内票价1元，每增加10公里以内加价1元,北京八方达客运有限责任公司延庆分公司,2015-01-29 07:33:14,"['延庆火车站北广场', '司家营', '延庆南菜园', '延庆东关', '川北小区南门', '石河营', '京张路口南', '日上批发市场', '延庆莲花池', '陈家营', '临河', '杨户庄村北', '奚官庄', '杨户庄村南', '延庆下辛庄', '延庆上辛庄', '王仲营', '东红山', '张伍堡', '二道河路口', '西二道河', '二道河中学', '老银庄', '冯家庙', '北锅头', '莲花滩']",26,"['莲花滩', '北锅头', '冯家庙', '老银庄', '二道河中学', '西二道河', '二道河路口', '张伍堡', '东红山', '王仲营', '延庆上辛庄', '延庆下辛庄', '杨户庄村南', '奚官庄', '杨户庄村北', '临河', '陈家营', '延庆莲花池', '日上批发市场', '京张路口南', '石河营', '川北小区南门', '延庆东关', '延庆南菜园', '司家营', '延庆火车站北广场']",26
北京Y07延长线公交车路线,http://beijing.gongjiao.com/xianlu_23621,川北小区南门,刘斌堡中学,未知,未知,10公里以内票价2元，每增加5公里以内加价1元,北京八方达客运有限责任公司延庆分公司,2015-01-29 07:33:14,"['川北小区南门', '石河营', '京张路口东', '延庆八中', '八里店', '八里店东口', '王化营', '西王化营路口', '前吕庄', '后吕庄', '常家营', '大柏老', '大柏老东口', '盆窑村口', '延庆旧县', '耿家营路口', '车坊', '闫庄子南口', '闫庄子', '东白庙西口', '东白庙', '东白庙东口', '香营乡小堡', '香营卫生院', '香营', '新庄堡', '刘斌堡西口', '刘斌堡', '刘斌堡东口', '刘斌堡中学']",30,"['刘斌堡中学', '刘斌堡东口', '刘斌堡', '刘斌堡西口', '新庄堡', '香营', '香营卫生院', '香营乡小堡', '东白庙东口', '东白庙', '东白庙西口', '闫庄子', '闫庄子南口', '车坊', '耿家营路口', '延庆旧县', '盆窑村口', '大柏老东口', '大柏老', '常家营', '后吕庄', '前吕庄', '西王化营路口', '王化营', '八里店东口', '八里店', '延庆八中', '京张路口东', '石河营', '川北小区南门']",30
北京密7路公交车路线,http://beijing.gongjiao.com/xianlu_23622,石桥西区,建新村,6:30-18:40,未知,10公里以内票价2元，每增加5公里以内加价1元,北京市宝城客运有限责任公司,2015-04-05 03:41:55,"['石桥西区', '行宫南区', '密云财政局', '密云行宫小区', '法制公园', '滨阳北里南门', '滨阳北站', '宾阳北里', '密云车站路', '密云供电局', '密云沿湖小区', '西源里小区', '密云中医院', '密云西单百货', '密云鼓楼北站', '密云鼓楼南站', '檀州家园', '密云教育局', '密云法院', '密云公安局', '密云电视台', '兴云南站', '兴云小区', '纺织厂', '双井村', '燕落寨', '旺密', '靳各寨村东口', '靳各寨', '靳各寨村西', '养殖场', '红光村', '水杨红', '福田公司', '密云液化气站', '西田各庄镇政府', '大辛庄村', '大辛庄村中', '大辛庄村西口', '建新村']",40,"['建新村', '大辛庄村西口', '大辛庄村中', '大辛庄村', '西田各庄镇政府', '密云液化气站', '福田公司', '水杨红', '红光村', '养殖场', '靳各寨村西', '靳各寨', '靳各寨村东口', '旺密', '燕落寨', '双井村', '纺织厂', '兴云小区', '兴云南站', '密云电视台', '密云公安局', '密云法院', '密云教育局', '檀州家园', '密云鼓楼南站', '密云鼓楼北站', '密云西单百货', '密云中医院', '西源里小区', '密云沿湖小区', '密云供电局', '密云车站路', '宾阳北里', '滨阳北站', '滨阳北里南门', '法制公园', '密云行宫小区', '密云财政局', '行宫南区', '石桥西区']",40
北京通7路公交车路线,http://beijing.gongjiao.com/xianlu_23623,疃里,胡家垡,6:00-19:10,未知,10公里以内票价2元，每增加5公里以内加价1元,北京恒基客运有限公司,2015-04-05 03:41:55,"['疃里', '中加学校', '中潞园小区(驾校路口)', '小潞邑北口', '小潞邑', '龙旺庄', '耿庄桥北', '通州北关桥南', '皇木厂', '岳庄', '通州佟麟阁大街', '潞河医院', '果园环岛北', '地铁九棵树站', '九棵树', '杨家洼', '地铁梨园站', '云景东路', '云景里', '群芳园', '大马庄', '曹园', '将军坟', '田家府', '陆军航空兵学院', '玉甫上营', '湖光家园', '台湖东口', '台湖西口', '北京国际图书城', '胡家垡']",31,"['胡家垡', '北京国际图书城', '台湖西口', '台湖东口', '湖光家园', '玉甫上营', '陆军航空兵学院', '田家府', '将军坟', '曹园', '大马庄', '群芳园', '云景里', '云景东路', '地铁梨园站', '杨家洼', '九棵树', '地铁九棵树站', '果园环岛北', '潞河医院', '通州佟麟阁大街', '岳庄', '皇木厂', '通州北关桥南', '耿庄桥北', '龙旺庄', '小潞邑', '小潞邑北口', '中潞园小区(驾校路口)', '中加学校', '疃里']",31
北京M07路[草甸水]公交车路线,http://beijing.gongjiao.com/xianlu_23624,草甸水,地铁苹果园站,未知,未知,10公里以内票价2元，每增加5公里以内加价1元,北京八方达客运有限责任公司河滩分公司,2015-01-29 07:33:14,"['草甸水', '贾沟', '南辛房', '鲁家滩西口', '鲁家滩村口', '门头沟南村', '秋坡', '戒台寺', '苛罗坨', '华侨陵园', '石厂村', '石门营', '永定镇何各庄', '石龙工业区', '冯村', '永定中学', '八五三部队', '葡萄嘴', '月季园小区', '新桥南街', '京煤集团', '新桥大街', '城子大街南口东', '绿岛家园', '龙泉花园', '侯庄子', '麻峪', '石景山火车站', '广宁村', '首钢小西门', '金安桥西', '金顶南路', '地铁苹果园站']",33,"['地铁苹果园西', '金顶南路', '金安桥西', '首钢小西门', '广宁村', '石景山火车站', '麻峪', '侯庄子', '龙泉花园', '绿岛家园', '城子大街南口东', '新桥大街', '京煤集团', '新桥南街', '月季园小区', '葡萄嘴', '八五三部队', '永定中学', '冯村', '石龙工业区', '永定镇何各庄', '石门营', '石厂村', '华侨陵园', '苛罗坨', '戒台寺', '秋坡', '门头沟南村', '鲁家滩村口', '鲁家滩西口', '南辛房', '贾沟', '草甸水']",33
北京空港7路公交车路线,http://beijing.gongjiao.com/xianlu_23625,小曹庄,3号航站楼,4:50|3,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元,北京空港开远客运有限公司,2015-04-05 03:41:56,"['小曹庄', '赵各庄', '行宫', '沙岭', '焦各庄', '杜庄', '现代三厂', '双阳小区', '杨镇三街', '下坡', '下营', '菜园子', '东江头', '于辛庄', '南彩车站', '河北村', '俸伯', '地铁俸伯站', '东大桥环岛', '地铁顺义站', '交通局', '地铁石门站', '梅沟营', '南法信', '检测场', '物流园', '综合保税区', '2号航站楼', '3号航站楼']",29,"['3号航站楼', '2号航站楼', '综合保税区', '物流园', '检测场', '南法信', '梅沟营', '地铁石门站', '交通局', '地铁顺义站', '东大桥环岛', '地铁俸伯站', '俸伯', '河北村', '南彩车站', '于辛庄', '东江头', '菜园子', '下营', '下坡', '杨镇三街', '双阳小区', '现代三厂', '杜庄', '焦各庄', '沙岭', '行宫', '赵各庄', '小曹庄']",29
北京Y07路公交车路线,http://beijing.gongjiao.com/xianlu_23626,川北小区南门,延庆旧县建雄小区,5:30-18:00,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元,北京八方达客运有限责任公司延庆分公司,2015-04-05 03:41:56,"['川北小区南门', '石河营', '京张路口东', '延庆八中', '八里店', '西王化营路口', '东王化营', '前吕庄', '后吕庄', '常家营', '大柏老', '大柏老东口', '西龙湾', '东龙湾', '团山', '盆窑', '延庆旧县建雄小区']",17,"['延庆旧县建雄小区', '盆窑', '团山', '东龙湾', '西龙湾', '大柏老东口', '大柏老', '常家营', '后吕庄', '前吕庄', '东王化营', '西王化营路口', '八里店', '延庆八中', '京张路口东', '石河营', '川北小区南门']",17
北京H07路公交车路线,http://beijing.gongjiao.com/xianlu_23627,于家园,耿辛庄,5:40-19:00,未知,10公里以内票价2元，每增加5公里以内加价1元,北京八方达客运有限责任公司怀柔分公司,2015-01-29 07:33:14,"['于家园', '下园市场', '开放东路', '怀柔渔场', '怀柔建材市场', '张各长村南', '唐自口村北', '唐自口', '凤翔开发区', '杨宋镇政府', '杨宋庄', '安乐庄', '郭庄', '杨宋镇花园', '杨宋镇太平庄', '杨宋镇张各庄', '耿辛庄']",17,"['耿辛庄', '杨宋镇张各庄', '杨宋镇太平庄', '杨宋镇花园', '郭庄', '安乐庄', '杨宋庄', '杨宋镇政府', '凤翔开发区', '唐自口', '唐自口村北', '张各长村南', '怀柔建材市场', '怀柔渔场', '开放东路', '下园市场', '于家园']",17
北京H08路公交车路线,http://beijing.gongjiao.com/xianlu_23628,于家园,西树行,未知,未知,10公里以内票价2元，每增加5公里以内加价1元,北京八方达客运有限责任公司怀柔分公司,2015-01-29 07:33:14,"['于家园', '下园市场', '怀柔招商局', '怀柔汽车站', '怀柔五中', '华北市场', '南环加油站', '南华园三区', '南华园四区', '丽湖馨居', '怀柔石厂村', '庙城西', '郑重庄', '高各庄', '赵各庄', '西树行']",16,"['西树行', '赵各庄', '高各庄', '郑重庄', '庙城西', '怀柔石厂村', '丽湖馨居', '南华园四区', '南华园三区', '南环加油站', '华北市场', '怀柔五中', '怀柔汽车站', '怀柔招商局', '下园市场', '于家园']",16
北京密8支线公交车路线,http://beijing.gongjiao.com/xianlu_23629,石桥西区,大云峰寺,7:00-17:30,未知,,北京市宝城客运有限责任公司,2015-01-29 07:33:14,"['石桥西区', '行宫南区', '密云财政局', '东菜园小区', '花园小区东门', '花园小区南门', '密云环保局', '密云京客隆超市', '檀州家园', '密云教育局', '密云西大桥加油站', '果园小区', '密虹公园', '康居南区', '密云县政府', '密云大剧院', '沿湖西门', '密云刑警队', '云秀花园', '沙河铁桥', '教练场', '东智路口', '西智饭店', '东智村', '云佛度假村', '东智北', '立新村', '马头山桥', '玛森姆', '金叵罗', '溪水小区', '溪翁庄', '密云机床所', '溪翁庄镇政府', '水库医院', '东营子', '北白岩村', '大云峰寺路口', '大云峰寺']",39,"['大云峰寺', '大云峰寺路口', '北白岩村', '东营子', '水库医院', '溪翁庄镇政府', '密云机床所', '溪翁庄', '溪水小区', '金叵罗', '玛森姆', '马头山桥', '立新村', '东智北', '云佛度假村', '东智村', '西智饭店', '东智路口', '教练场', '沙河铁桥', '云秀花园', '密云刑警队', '沿湖西门', '密云大剧院', '密云县政府', '康居南区', '密虹公园', '果园小区', '密云西大桥加油站', '密云教育局', '檀州家园', '密云京客隆超市', '密云环保局', '花园小区南门', '花园小区东门', '东菜园小区', '密云财政局', '行宫南区', '石桥西区']",39
北京Y8路公交车路线,http://beijing.gongjiao.com/xianlu_23630,延庆火车站北广场,艾官营,6:00-18:00,未知,10公里以内票价1元，每增加10公里以内加价1元,北京八方达客运有限责任公司延庆分公司,2015-01-29 07:33:14,"['延庆火车站北广场', '司家营', '延庆南菜园', '延庆东关', '川北小区南门', '石河营', '京张路口南', '日上批发市场', '延庆莲花池', '陈家营', '杨户庄', '延庆下辛庄', '延庆上辛庄', '王仲营', '东红山', '张伍堡', '二道河路口', '八家', '八家北口', '柳沟', '二司路口', '小胡家营', '井庄', '井庄镇政府', '艾官营']",25,"['艾官营', '井庄镇政府', '井庄', '小胡家营', '二司路口', '柳沟', '八家北口', '八家', '二道河路口', '张伍堡', '东红山', '王仲营', '延庆上辛庄', '延庆下辛庄', '杨户庄', '陈家营', '延庆莲花池', '日上批发市场', '京张路口南', '石河营', '川北小区南门', '延庆东关', '延庆南菜园', '司家营', '延庆火车站北广场']",25
北京密8路公交车路线,http://beijing.gongjiao.com/xianlu_23631,石桥西区,尖岩村,未知,未知,10公里以内票价2元，每增加5公里以内加价1元,北京市宝城客运有限责任公司,2015-04-05 03:41:58,"['石桥西区', '行宫南区', '密云财政局', '东菜园小区', '花园小区东门', '花园小区南门', '密云环保局', '密云京客隆超市', '檀州家园', '密云教育局', '密云西大桥加油站', '果园小区', '密虹公园', '康居南区', '密云县政府', '密云大剧院', '沿湖西门', '密云刑警队', '云秀花园', '沙河铁桥', '教练场', '东智路口', '西智饭店', '化工建材', '东智村', '云佛度假村', '东智北', '立新村', '马头山桥', '玛森姆', '金叵罗', '溪水小区', '溪翁庄', '密云机场所', '溪翁庄镇政府', '水库医院', '东营子', '北白岩村', '尖岩村']",39,"['尖岩村', '北白岩村', '东营子', '水库医院', '溪翁庄镇政府', '密云机场所', '溪翁庄', '溪水小区', '金叵罗', '玛森姆', '马头山桥', '立新村', '东智北', '云佛度假村', '东智村', '化工建材', '西智饭店', '东智路口', '教练场', '沙河铁桥', '云秀花园', '密云刑警队', '沿湖西门', '密云大剧院', '密云县政府', '康居南区', '密虹公园', '果园小区', '密云西大桥加油站', '密云教育局', '檀州家园', '密云京客隆超市', '密云环保局', '花园小区南门', '花园小区东门', '东菜园小区', '密云财政局', '行宫南区', '石桥西区']",39
北京空港8路公交车路线,http://beijing.gongjiao.com/xianlu_23632,山里辛庄村,3号航站楼,5:00|3,未知,无人售票线路，10公里以内票价2元，每增加5公里以内加价1元,北京空港开远客运有限公司,2015-04-05 03:41:58,"['山里辛庄村', '七连庄', '柳庄户', '龙湾屯', '焦庄户地道战遗址纪念馆', '龙湾屯镇政府', '木林', '东沿头', '魏家店', '上辇', '北小营', '前礼务', '马辛庄', '黄家场', '柳行', '北彩', '后俸伯', '地铁俸伯站', '顺义东大桥', '顺义区医院', '仓上小区', '石园南大街', '林河路口', '吴家营', '苏活小区', '三四营', '头二营', '国门商务区', '六经路口', '3号航站楼']",30,"['3号航站楼', '六经路口', '国门商务区', '头二营', '三四营', '苏活小区', '吴家营', '林河路口', '石园南大街', '仓上小区', '顺义区医院', '顺义东大桥', '地铁俸伯站', '后俸伯', '北彩', '柳行', '黄家场', '马辛庄', '前礼务', '北小营', '上辇', '魏家店', '东沿头', '木林', '龙湾屯镇政府', '焦庄户地道战遗址纪念馆', '龙湾屯', '柳庄户', '七连庄', '山里辛庄村']",30
北京M08路[洪水口]公交车路线,http://beijing.gongjiao.com/xianlu_23633,斋堂,洪水口灵山风景区,未知,未知,10公里以内票价2元，每增加5公里以内加价1元,北京八方达客运有限责任公司河滩分公司,2015-01-29 07:33:14,"['斋堂', '斋堂镇政府', '斋堂西口', '西斋堂', '爨底村路口', '达摩口', '清水镇政府', '上清水', '清水镇新村', '百花山路口', '杜家庄', '张家庄', '齐家庄', '双塘涧', '灵山西藏生态园', '洪水口灵山风景区']",16,"['洪水口灵山风景区', '灵山西藏生态园', '双塘涧', '齐家庄', '张家庄', '杜家庄', '百花山路口', '清水镇新村', '上清水', '清水镇政府', '达摩口', '爨底村路口', '西斋堂', '斋堂西口', '斋堂镇政府', '斋堂']",16
北京M09路[燕家台]公交车路线,http://beijing.gongjiao.com/xianlu_23634,斋堂,燕家台龙门涧风景区,未知,未知,10公里以内票价2元，每增加5公里以内加价1元,北京八方达客运有限责任公司河滩分公司,2015-01-29 07:33:14,"['斋堂', '斋堂镇政府', '斋堂西口', '西斋堂', '爨底村路口', '达摩口', '清水镇政府', '上清水', '梁庄台', '燕家台龙门涧风景区']",10,"['燕家台龙门涧风景区', '梁庄台', '上清水', '清水镇政府', '达摩口', '爨底村路口', '西斋堂', '斋堂西口', '斋堂镇政府', '斋堂']",10
